param, seed, node, throughput_bits, throughput_packets, loss_rate, collision_rate
0.0213607594937, 19, 7, 1755245.66171, 92.85, 0.0, 0.0
0.0213607594937, 19, 8, 6471674.39376, 344.666666667, 0.0, 0.0784724388396
0.0213607594937, 19, 9, 1777040.35695, 93.7333333333, 0.0, 0.0
0.0213607594937, 20, 0, 6651396.29713, 351.766666667, 0.0, 0.0527780271071
0.0213607594937, 20, 1, 3350602.27415, 177.1, 0.0, 0.0519271948608
0.0213607594937, 20, 2, 6918734.95882, 364.283333333, 0.0, 0.0283618581907
0.0213607594937, 20, 3, 3374068.64917, 178.116666667, 0.0, 0.0513935735842
0.0213607594937, 20, 4, 8063167.74452, 427.6, 0.0, 0.0861620658949
0.0213607594937, 20, 5, 7904094.03171, 421.683333333, 0.0, 0.103818362142
0.0213607594937, 20, 6, 3545385.48895, 186.633333333, 0.0, 0.0
0.0213607594937, 20, 7, 1764652.54064, 93.35, 0.0, 0.0
0.0213607594937, 20, 8, 6404465.65598, 342.35, 0.0, 0.080569356788
0.0213607594937, 20, 9, 1816354.05581, 95.1, 0.0, 0.0
0.0213607594937, 21, 0, 6750647.03069, 355.383333333, 0.0, 0.0556687333924
0.0213607594937, 21, 1, 3317523.25141, 176.616666667, 0.0, 0.0566188907683
0.0213607594937, 21, 2, 6900794.06402, 364.45, 0.0, 0.0277444311058
0.0213607594937, 21, 3, 3375969.39418, 177.883333333, 0.0, 0.049091233072
0.0213607594937, 21, 4, 8077802.0164, 428.883333333, 0.0, 0.0878704097547
0.0213607594937, 21, 5, 7888206.39255, 420.4, 0.0, 0.100524194986
0.0213607594937, 21, 6, 3544860.69552, 187.1, 0.0, 0.0
0.0213607594937, 21, 7, 1793667.53383, 93.8666666667, 0.0, 0.0
0.0213607594937, 21, 8, 6548107.60992, 346.583333333, 0.0, 0.0771722730097
0.0213607594937, 21, 9, 1766214.73365, 92.65, 0.0, 0.0
0.0213607594937, 22, 0, 6700723.16687, 353.4, 0.0, 0.0511053432382
0.0213607594937, 22, 1, 3313181.93442, 175.966666667, 0.0, 0.049770497705
0.0213607594937, 22, 2, 6851146.56381, 362.683333333, 0.0, 0.0291768904751
0.0213607594937, 22, 3, 3341521.23724, 177.05, 0.0, 0.0533772945999
0.0213607594937, 22, 4, 7995967.67009, 425.833333333, 0.0, 0.0842622128239
0.0213607594937, 22, 5, 7893992.55618, 419.433333333, 0.0, 0.101503088293
0.0213607594937, 22, 6, 3569637.24257, 187.633333333, 0.0, 0.0
0.0213607594937, 22, 7, 1783501.17458, 93.6666666667, 0.0, 0.0
0.0213607594937, 22, 8, 6502658.06686, 344.45, 0.0, 0.0758395564101
0.0213607594937, 22, 9, 1783688.43938, 92.9333333333, 0.0, 0.0
0.0213607594937, 23, 0, 6722875.28856, 355.933333333, 0.0, 0.0516031619149
0.0213607594937, 23, 1, 3384275.72715, 177.966666667, 0.0, 0.0523606673766
0.0213607594937, 23, 2, 6958979.7949, 364.783333333, 0.0, 0.0272012089426
0.0213607594937, 23, 3, 3342263.78889, 177.016666667, 0.0, 0.0538927489756
0.0213607594937, 23, 4, 8072453.33933, 428.6, 0.0, 0.0842532583149
0.0213607594937, 23, 5, 7891886.41446, 420.616666667, 0.0, 0.1030671358
0.0213607594937, 23, 6, 3592932.9963, 187.816666667, 0.0, 0.0
0.0213607594937, 23, 7, 1816677.70328, 94.9666666667, 0.0, 0.0
0.0213607594937, 23, 8, 6496389.35459, 344.583333333, 0.0, 0.084772023019
0.0213607594937, 23, 9, 1803966.1952, 94.2833333333, 0.0, 0.0
0.0213607594937, 24, 0, 6699618.64502, 355.016666667, 0.0, 0.0532888888889
0.0213607594937, 24, 1, 3380010.14928, 177.4, 0.0, 0.0536142971459
0.0213607594937, 24, 2, 6888559.88222, 363.2, 0.0, 0.0278806263104
0.0213607594937, 24, 3, 3349319.85561, 177.033333333, 0.0, 0.0491451078686
0.0213607594937, 24, 4, 8036479.89134, 429.016666667, 0.0, 0.0834935555081
0.0213607594937, 24, 5, 7807761.39172, 417.5, 0.0, 0.10410929509
0.0213607594937, 24, 6, 3529172.2384, 186.133333333, 0.0, 0.0
0.0213607594937, 24, 7, 1754085.17018, 92.9166666667, 0.0, 0.0
0.0213607594937, 24, 8, 6502265.62075, 345.7, 0.0, 0.0762447670794
0.0213607594937, 24, 9, 1787394.87742, 93.1166666667, 0.0, 0.0
0.0213607594937, 25, 0, 6683934.83013, 352.666666667, 0.0, 0.0532438478747
0.0213607594937, 25, 1, 3368257.4784, 177.45, 0.0, 0.0524207903168
0.0213607594937, 25, 2, 6920620.50032, 365.683333333, 0.0, 0.0264885970361
0.0213607594937, 25, 3, 3282674.62222, 175.966666667, 0.0, 0.0530941704036
0.0213607594937, 25, 4, 7989575.61672, 424.933333333, 0.0, 0.084294077506
0.0213607594937, 25, 5, 7873241.88505, 420.3, 0.0, 0.10227474992
0.0213607594937, 25, 6, 3616429.6741, 189.05, 0.0, 0.0
0.0213607594937, 25, 7, 1800125.49509, 93.9333333333, 0.0, 0.0
0.0213607594937, 25, 8, 6575504.92886, 348.0, 0.0, 0.072
0.0213607594937, 25, 9, 1806287.63485, 94.9, 0.0, 0.0
0.0213607594937, 26, 0, 6660987.67096, 352.333333333, 0.0, 0.0554066130474
0.0213607594937, 26, 1, 3386464.2409, 177.3, 0.0, 0.0522095509622
0.0213607594937, 26, 2, 6924843.22404, 363.966666667, 0.0, 0.0280398789389
0.0213607594937, 26, 3, 3348272.76811, 176.933333333, 0.0, 0.0540010693281
0.0213607594937, 26, 4, 8014125.23829, 425.733333333, 0.0, 0.086572501341
0.0213607594937, 26, 5, 7853168.08532, 418.35, 0.0, 0.103023156089
0.0213607594937, 26, 6, 3571132.21727, 187.166666667, 0.0, 0.0
0.0213607594937, 26, 7, 1743148.6391, 91.9833333333, 0.0, 0.0
0.0213607594937, 26, 8, 6460232.09706, 342.916666667, 0.0, 0.0764016698837
0.0213607594937, 26, 9, 1787685.65556, 93.6, 0.0, 0.0
0.0213607594937, 27, 0, 6660462.46997, 352.55, 0.0, 0.0547835023906
0.0213607594937, 27, 1, 3318699.29105, 177.466666667, 0.0, 0.0500490677134
0.0213607594937, 27, 2, 6866899.19068, 362.816666667, 0.0, 0.0286899875067
0.0213607594937, 27, 3, 3314863.07305, 175.9, 0.0, 0.057930911363
0.0213607594937, 27, 4, 8014582.79867, 426.4, 0.0, 0.0865140857643
0.0213607594937, 27, 5, 7794358.3435, 415.133333333, 0.0, 0.109474436897
0.0213607594937, 27, 6, 3564915.60827, 186.466666667, 0.0, 0.0
0.0213607594937, 27, 7, 1784122.41026, 93.6, 0.0, 0.0
0.0213607594937, 27, 8, 6464317.05887, 344.233333333, 0.0, 0.0782756158515
0.0213607594937, 27, 9, 1806714.61914, 93.8333333333, 0.0, 0.0
0.0213607594937, 28, 0, 6631248.57448, 353.583333333, 0.0, 0.0572787060078
0.0213607594937, 28, 1, 3380871.75867, 178.8, 0.0, 0.0503673541648
0.0213607594937, 28, 2, 6825067.94304, 361.683333333, 0.0, 0.0286468824135
0.0213607594937, 28, 3, 3325464.55891, 176.516666667, 0.0, 0.0554713279229
0.0213607594937, 28, 4, 8004842.25459, 427.633333333, 0.0, 0.0875208933461
0.0213607594937, 28, 5, 7798625.79162, 417.966666667, 0.0, 0.106908831909
0.0213607594937, 28, 6, 3524259.76793, 186.0, 0.0, 0.0
0.0213607594937, 28, 7, 1817478.93782, 94.5166666667, 0.0, 0.0
0.0213607594937, 28, 8, 6491777.98728, 345.966666667, 0.0, 0.0791820077186
0.0213607594937, 28, 9, 1793981.0882, 94.1833333333, 0.0, 0.0
0.0213607594937, 29, 0, 6778615.84127, 356.666666667, 0.0, 0.0512502216705
0.0213607594937, 29, 1, 3371046.4656, 176.2, 0.0, 0.0514982953526
0.0213607594937, 29, 2, 6971829.0115, 364.983333333, 0.0, 0.0254116599911
0.0213607594937, 29, 3, 3351444.36315, 176.766666667, 0.0, 0.0553130845284
0.0213607594937, 29, 4, 8108245.15998, 429.816666667, 0.0, 0.0827968844471
0.0213607594937, 29, 5, 7919745.48561, 421.5, 0.0, 0.0995513779107
0.0213607594937, 29, 6, 3563404.40583, 187.35, 0.0, 0.0
0.0213607594937, 29, 7, 1767648.69012, 92.7833333333, 0.0, 0.0
0.0213607594937, 29, 8, 6537471.39088, 344.9, 0.0, 0.0778896711523
0.0213607594937, 29, 9, 1780984.3659, 93.4833333333, 0.0, 0.0
0.0213607594937, 30, 0, 6658364.59405, 354.216666667, 0.0, 0.0596433786116
0.0213607594937, 30, 1, 3332308.25238, 176.15, 0.0, 0.0537201181843
0.0213607594937, 30, 2, 6892039.33871, 364.15, 0.0, 0.0276801210449
0.0213607594937, 30, 3, 3354683.94903, 177.516666667, 0.0, 0.0549245785271
0.0213607594937, 30, 4, 8009085.56858, 428.233333333, 0.0, 0.0902846622291
0.0213607594937, 30, 5, 7812156.09393, 419.683333333, 0.0, 0.102185617
0.0213607594937, 30, 6, 3540904.72806, 186.85, 0.0, 0.0
0.0213607594937, 30, 7, 1797406.48945, 93.8333333333, 0.0, 0.0
0.0213607594937, 30, 8, 6496592.67308, 346.1, 0.0, 0.0766973456049
0.0213607594937, 30, 9, 1755217.13276, 93.2, 0.0, 0.0
0.0213607594937, 31, 0, 6750297.44712, 355.083333333, 0.0, 0.0520156625434
0.0213607594937, 31, 1, 3386271.90255, 177.516666667, 0.0, 0.0562643983697
0.0213607594937, 31, 2, 6962848.30158, 364.716666667, 0.0, 0.0252127043521
0.0213607594937, 31, 3, 3340948.24028, 176.533333333, 0.0, 0.055887333987
0.0213607594937, 31, 4, 8101801.53985, 429.7, 0.0, 0.0829153772276
0.0213607594937, 31, 5, 7859221.51213, 419.233333333, 0.0, 0.102700388827
0.0213607594937, 31, 6, 3542753.59786, 186.116666667, 0.0, 0.0
0.0213607594937, 31, 7, 1814809.87246, 93.9666666667, 0.0, 0.0
0.0213607594937, 31, 8, 6579200.63126, 346.25, 0.0, 0.0783052351375
0.0213607594937, 31, 9, 1779372.60717, 93.0, 0.0, 0.0
0.0213607594937, 32, 0, 6675138.5143, 354.6, 0.0, 0.0518294041624
0.0213607594937, 32, 1, 3344889.72153, 177.116666667, 0.0, 0.0503127792672
0.0213607594937, 32, 2, 6935952.33415, 366.416666667, 0.0, 0.0266524992252
0.0213607594937, 32, 3, 3360643.8216, 178.566666667, 0.0, 0.0531153336279
0.0213607594937, 32, 4, 8035904.31787, 428.566666667, 0.0, 0.084813325266
0.0213607594937, 32, 5, 7894672.71276, 421.65, 0.0, 0.100128050082
0.0213607594937, 32, 6, 3583908.797, 188.4, 0.0, 0.0
0.0213607594937, 32, 7, 1787238.35605, 92.9333333333, 0.0, 0.0
0.0213607594937, 32, 8, 6453144.28357, 343.4, 0.0, 0.0814088274632
0.0213607594937, 32, 9, 1781208.15934, 93.0666666667, 0.0, 0.0
0.0213607594937, 33, 0, 6686895.74269, 354.216666667, 0.0, 0.0503998927662
0.0213607594937, 33, 1, 3348102.14948, 177.216666667, 0.0, 0.0478194680756
0.0213607594937, 33, 2, 6839550.30094, 362.933333333, 0.0, 0.0275098249375
0.0213607594937, 33, 3, 3325366.21017, 177.483333333, 0.0, 0.0495358800428
0.0213607594937, 33, 4, 8034858.55745, 428.966666667, 0.0, 0.0812450917398
0.0213607594937, 33, 5, 7835501.33836, 417.983333333, 0.0, 0.105088495575
0.0213607594937, 33, 6, 3544356.09773, 186.4, 0.0, 0.0
0.0213607594937, 33, 7, 1764305.11599, 92.8166666667, 0.0, 0.0
0.0213607594937, 33, 8, 6443058.36498, 342.616666667, 0.0, 0.080552822256
0.0213607594937, 33, 9, 1806270.60296, 93.8333333333, 0.0, 0.0
0.0213607594937, 34, 0, 6687490.26696, 353.116666667, 0.0, 0.0537716046626
0.0213607594937, 34, 1, 3334258.21809, 176.9, 0.0, 0.049861247874
0.0213607594937, 34, 2, 6923789.84636, 363.8, 0.0, 0.026491838373
0.0213607594937, 34, 3, 3339678.23321, 176.833333333, 0.0, 0.0572240980985
0.0213607594937, 34, 4, 8027489.84185, 428.6, 0.0, 0.0826853106942
0.0213607594937, 34, 5, 7862706.41049, 419.266666667, 0.0, 0.104673096772
0.0213607594937, 34, 6, 3592324.13601, 187.066666667, 0.0, 0.0
0.0213607594937, 34, 7, 1773044.48223, 93.8166666667, 0.0, 0.0
0.0213607594937, 34, 8, 6465912.61731, 343.45, 0.0, 0.0794693111766
0.0213607594937, 34, 9, 1792743.98948, 94.25, 0.0, 0.0
0.0213607594937, 35, 0, 6651940.40207, 354.066666667, 0.0, 0.0542249131867
0.0213607594937, 35, 1, 3336657.48426, 177.333333333, 0.0, 0.0494058786742
0.0213607594937, 35, 2, 6908371.36739, 364.016666667, 0.0, 0.0261292192447
0.0213607594937, 35, 3, 3361482.59411, 177.966666667, 0.0, 0.0473726469801
0.0213607594937, 35, 4, 7989220.98873, 426.05, 0.0, 0.0880128433821
0.0213607594937, 35, 5, 7895741.60688, 421.9, 0.0, 0.0971860622704
0.0213607594937, 35, 6, 3548820.51453, 186.133333333, 0.0, 0.0
0.0213607594937, 35, 7, 1804233.86108, 94.15, 0.0, 0.0
0.0213607594937, 35, 8, 6463054.91883, 345.016666667, 0.0, 0.0810990767045
0.0213607594937, 35, 9, 1758030.20603, 93.2833333333, 0.0, 0.0
0.0213607594937, 36, 0, 6727075.68289, 353.816666667, 0.0, 0.0540925901172
0.0213607594937, 36, 1, 3363504.5751, 178.183333333, 0.0, 0.0497733534797
0.0213607594937, 36, 2, 6900867.79885, 363.35, 0.0, 0.0291249164997
0.0213607594937, 36, 3, 3348849.40584, 177.583333333, 0.0, 0.0530572342695
0.0213607594937, 36, 4, 8042683.13949, 426.983333333, 0.0, 0.0852970579834
0.0213607594937, 36, 5, 7819716.53139, 417.916666667, 0.0, 0.1064747176
0.0213607594937, 36, 6, 3564840.4437, 186.75, 0.0, 0.0
0.0213607594937, 36, 7, 1777101.47309, 92.5333333333, 0.0, 0.0
0.0213607594937, 36, 8, 6508853.63995, 343.866666667, 0.0, 0.0781054512958
0.0213607594937, 36, 9, 1804412.03748, 94.45, 0.0, 0.0
0.0213607594937, 37, 0, 6686983.0947, 355.216666667, 0.0, 0.057197204282
0.0213607594937, 37, 1, 3360911.09478, 179.266666667, 0.0, 0.0499072520095
0.0213607594937, 37, 2, 6900266.03277, 365.816666667, 0.0, 0.0260039937874
0.0213607594937, 37, 3, 3360337.55505, 177.166666667, 0.0, 0.0511470141926
0.0213607594937, 37, 4, 8028188.81292, 428.683333333, 0.0, 0.0864500088794
0.0213607594937, 37, 5, 7855374.73222, 421.3, 0.0, 0.103203604499
0.0213607594937, 37, 6, 3554798.56801, 187.9, 0.0, 0.0
0.0213607594937, 37, 7, 1753628.91176, 93.3333333333, 0.0, 0.0
0.0213607594937, 37, 8, 6529511.5801, 348.616666667, 0.0, 0.0743871139039
0.0213607594937, 37, 9, 1764070.0591, 93.05, 0.0, 0.0
0.0213607594937, 38, 0, 6668949.95665, 352.25, 0.0, 0.0557987848463
0.0213607594937, 38, 1, 3366328.36831, 176.816666667, 0.0, 0.0508186454326
0.0213607594937, 38, 2, 6909176.74074, 365.233333333, 0.0, 0.0265636105188
0.0213607594937, 38, 3, 3376045.04667, 178.983333333, 0.0, 0.046185274003
0.0213607594937, 38, 4, 8015323.63985, 428.033333333, 0.0, 0.0875759405976
0.0213607594937, 38, 5, 7815419.11497, 419.0, 0.0, 0.103487625704
0.0213607594937, 38, 6, 3526506.70433, 187.133333333, 0.0, 0.0
0.0213607594937, 38, 7, 1774445.50312, 93.65, 0.0, 0.0
0.0213607594937, 38, 8, 6475255.50118, 344.1, 0.0, 0.0782624224296
0.0213607594937, 38, 9, 1759822.0275, 92.45, 0.0, 0.0
0.0213607594937, 39, 0, 6676163.39442, 351.566666667, 0.0, 0.0542503586801
0.0213607594937, 39, 1, 3331290.88044, 175.6, 0.0, 0.0553214381781
0.0213607594937, 39, 2, 6881939.86051, 362.866666667, 0.0, 0.0252943546582
0.0213607594937, 39, 3, 3384948.09901, 177.866666667, 0.0, 0.0562433675274
0.0213607594937, 39, 4, 8087530.66156, 428.65, 0.0, 0.0823491633068
0.0213607594937, 39, 5, 7855590.67169, 418.866666667, 0.0, 0.10127306537
0.0213607594937, 39, 6, 3504344.45641, 184.9, 0.0, 0.0
0.0213607594937, 39, 7, 1795884.84696, 93.7166666667, 0.0, 0.0
0.0213607594937, 39, 8, 6515890.00755, 343.033333333, 0.0, 0.0755479698167
0.0213607594937, 39, 9, 1785350.27273, 93.7333333333, 0.0, 0.0
0.0213607594937, 40, 0, 6672201.54231, 353.583333333, 0.0, 0.0530708802
0.0213607594937, 40, 1, 3368354.61052, 177.6, 0.0, 0.0515353805073
0.0213607594937, 40, 2, 6892106.30705, 363.466666667, 0.0, 0.0299363907299
0.0213607594937, 40, 3, 3397044.27264, 178.9, 0.0, 0.0522691153099
0.0213607594937, 40, 4, 8073211.38255, 429.216666667, 0.0, 0.0868378129211
0.0213607594937, 40, 5, 7845871.26369, 418.483333333, 0.0, 0.107013301088
0.0213607594937, 40, 6, 3559288.40174, 186.7, 0.0, 0.0
0.0213607594937, 40, 7, 1790020.001, 93.9166666667, 0.0, 0.0
0.0213607594937, 40, 8, 6461853.99595, 343.433333333, 0.0, 0.0792672028597
0.0213607594937, 40, 9, 1770703.10451, 93.3166666667, 0.0, 0.0
0.0213607594937, 41, 0, 6722872.63961, 355.45, 0.0, 0.0540672403087
0.0213607594937, 41, 1, 3376465.34028, 177.966666667, 0.0, 0.0567137809187
0.0213607594937, 41, 2, 6962464.77802, 365.866666667, 0.0, 0.0285006195787
0.0213607594937, 41, 3, 3388036.8407, 178.333333333, 0.0, 0.0515025263718
0.0213607594937, 41, 4, 8085977.46841, 429.3, 0.0, 0.0879541108987
0.0213607594937, 41, 5, 7852114.86085, 418.366666667, 0.0, 0.10691286868
0.0213607594937, 41, 6, 3579246.01161, 187.45, 0.0, 0.0
0.0213607594937, 41, 7, 1783703.44383, 93.6, 0.0, 0.0
0.0213607594937, 41, 8, 6505954.60181, 345.166666667, 0.0, 0.079719161038
0.0213607594937, 41, 9, 1796642.43319, 94.0166666667, 0.0, 0.0
0.0213607594937, 42, 0, 6637953.01443, 353.333333333, 0.0, 0.0572749911064
0.0213607594937, 42, 1, 3351016.38105, 176.95, 0.0, 0.0515454707879
0.0213607594937, 42, 2, 6898206.99817, 364.183333333, 0.0, 0.0266381576017
0.0213607594937, 42, 3, 3355660.67771, 177.316666667, 0.0, 0.0554865056818
0.0213607594937, 42, 4, 8035710.46295, 427.533333333, 0.0, 0.0867599416142
0.0213607594937, 42, 5, 7881119.83011, 420.75, 0.0, 0.103005969301
0.0213607594937, 42, 6, 3552986.12798, 187.15, 0.0, 0.0
0.0213607594937, 42, 7, 1781143.58724, 93.5333333333, 0.0, 0.0
0.0213607594937, 42, 8, 6459359.85363, 345.4, 0.0, 0.0770464059856
0.0213607594937, 42, 9, 1787326.19097, 93.7666666667, 0.0, 0.0
0.0213607594937, 43, 0, 6713695.02927, 353.383333333, 0.0, 0.0547878031384
0.0213607594937, 43, 1, 3341145.37234, 176.183333333, 0.0, 0.0578431372549
0.0213607594937, 43, 2, 6923869.28246, 363.216666667, 0.0, 0.0292650334076
0.0213607594937, 43, 3, 3329587.39776, 176.3, 0.0, 0.0560414063894
0.0213607594937, 43, 4, 8068583.56372, 427.2, 0.0, 0.0876993166287
0.0213607594937, 43, 5, 7818179.29046, 416.45, 0.0, 0.105050143266
0.0213607594937, 43, 6, 3576952.08226, 187.1, 0.0, 0.0
0.0213607594937, 43, 7, 1795401.41698, 93.5333333333, 0.0, 0.0
0.0213607594937, 43, 8, 6526190.4882, 345.266666667, 0.0, 0.0747241949171
0.0213607594937, 43, 9, 1767134.84415, 92.2333333333, 0.0, 0.0
0.0213607594937, 44, 0, 6707862.48571, 355.1, 0.0, 0.0504078085306
0.0213607594937, 44, 1, 3325928.38007, 175.883333333, 0.0, 0.0558289344189
0.0213607594937, 44, 2, 6910833.3227, 365.416666667, 0.0, 0.0232982893799
0.0213607594937, 44, 3, 3380504.56928, 179.45, 0.0, 0.0521172638436
0.0213607594937, 44, 4, 8095387.52175, 430.4, 0.0, 0.0783725910064
0.0213607594937, 44, 5, 7948606.17201, 423.883333333, 0.0, 0.0977366255144
0.0213607594937, 44, 6, 3566710.21178, 188.383333333, 0.0, 0.0
0.0213607594937, 44, 7, 1733032.48524, 92.4166666667, 0.0, 0.0
0.0213607594937, 44, 8, 6462425.80918, 344.966666667, 0.0, 0.0763120314174
0.0213607594937, 44, 9, 1803497.39076, 93.5833333333, 0.0, 0.0
0.0213607594937, 45, 0, 6711907.60144, 354.683333333, 0.0, 0.0535888997599
0.0213607594937, 45, 1, 3378524.51314, 177.583333333, 0.0, 0.0584128667374
0.0213607594937, 45, 2, 6889097.20907, 362.9, 0.0, 0.027685987318
0.0213607594937, 45, 3, 3292943.31511, 174.133333333, 0.0, 0.0546507419472
0.0213607594937, 45, 4, 8064215.43169, 426.833333333, 0.0, 0.0847360709053
0.0213607594937, 45, 5, 7869946.10266, 418.616666667, 0.0, 0.103092415369
0.0213607594937, 45, 6, 3571935.56162, 187.55, 0.0, 0.0
0.0213607594937, 45, 7, 1783039.09368, 93.4166666667, 0.0, 0.0
0.0213607594937, 45, 8, 6511387.54106, 345.333333333, 0.0, 0.0783738101592
0.0213607594937, 45, 9, 1799902.43401, 94.5166666667, 0.0, 0.0
0.0213607594937, 46, 0, 6664468.16414, 354.166666667, 0.0, 0.0521855486173
0.0213607594937, 46, 1, 3331286.02376, 177.116666667, 0.0, 0.0552938038937
0.0213607594937, 46, 2, 6877458.67815, 362.75, 0.0, 0.0258257989437
0.0213607594937, 46, 3, 3356113.91852, 176.433333333, 0.0, 0.0528764426948
0.0213607594937, 46, 4, 8018047.94643, 427.133333333, 0.0, 0.0833392946563
0.0213607594937, 46, 5, 7838777.95452, 420.333333333, 0.0, 0.100763032161
0.0213607594937, 46, 6, 3547478.99556, 186.716666667, 0.0, 0.0
0.0213607594937, 46, 7, 1810731.74363, 95.1333333333, 0.0, 0.0
0.0213607594937, 46, 8, 6472978.73669, 345.716666667, 0.0, 0.0797249334516
0.0213607594937, 46, 9, 1791979.47688, 94.3666666667, 0.0, 0.0
0.0213607594937, 47, 0, 6684883.08928, 353.833333333, 0.0, 0.0534153736401
0.0213607594937, 47, 1, 3347164.15048, 178.033333333, 0.0, 0.0505732823749
0.0213607594937, 47, 2, 6963146.44947, 365.366666667, 0.0, 0.0287537105135
0.0213607594937, 47, 3, 3349922.04478, 177.566666667, 0.0, 0.0517133956386
0.0213607594937, 47, 4, 8038933.34365, 426.416666667, 0.0, 0.0878787878788
0.0213607594937, 47, 5, 7940943.74029, 421.266666667, 0.0, 0.104227947691
0.0213607594937, 47, 6, 3619273.36761, 188.316666667, 0.0, 0.0
0.0213607594937, 47, 7, 1761486.09555, 92.4, 0.0, 0.0
0.0213607594937, 47, 8, 6476851.37647, 344.75, 0.0, 0.078331773827
0.0213607594937, 47, 9, 1796272.62858, 93.7666666667, 0.0, 0.0
0.0213607594937, 48, 0, 6630559.70524, 352.4, 0.0, 0.0536633397485
0.0213607594937, 48, 1, 3324979.12762, 176.133333333, 0.0, 0.0496402877698
0.0213607594937, 48, 2, 6919690.85509, 364.183333333, 0.0, 0.0289307617101
0.0213607594937, 48, 3, 3379876.97895, 177.75, 0.0, 0.0503962247351
0.0213607594937, 48, 4, 8031451.66997, 427.433333333, 0.0, 0.0846598615176
0.0213607594937, 48, 5, 7880216.46432, 420.233333333, 0.0, 0.103534096565
0.0213607594937, 48, 6, 3575241.75064, 187.8, 0.0, 0.0
0.0213607594937, 48, 7, 1793844.85745, 95.2166666667, 0.0, 0.0
0.0213607594937, 48, 8, 6456062.01443, 344.3, 0.0, 0.0821929980451
0.0213607594937, 48, 9, 1790306.76848, 93.8166666667, 0.0, 0.0
0.0213607594937, 49, 0, 6719107.79028, 356.766666667, 0.0, 0.0482415188298
0.0213607594937, 49, 1, 3334721.16225, 176.416666667, 0.0, 0.0539815890607
0.0213607594937, 49, 2, 6905731.41023, 365.733333333, 0.0, 0.0261394399325
0.0213607594937, 49, 3, 3311102.98141, 176.883333333, 0.0, 0.0577947443182
0.0213607594937, 49, 4, 8115785.25805, 431.5, 0.0, 0.0813611042118
0.0213607594937, 49, 5, 7813794.58468, 418.266666667, 0.0, 0.104226156482
0.0213607594937, 49, 6, 3551826.63511, 187.166666667, 0.0, 0.0
0.0213607594937, 49, 7, 1786101.55224, 93.6833333333, 0.0, 0.0
0.0213607594937, 49, 8, 6464434.36023, 344.716666667, 0.0, 0.0784619497416
0.0213607594937, 49, 9, 1772134.60015, 92.7166666667, 0.0, 0.0
0.0187239944521, 0, 0, 7591312.61056, 401.0, 0.0, 0.0629381523602
0.0187239944521, 0, 1, 3808071.82278, 201.866666667, 0.0, 0.0579450882788
0.0187239944521, 0, 2, 7887553.47234, 415.216666667, 0.0, 0.0313763608087
0.0187239944521, 0, 3, 3799823.00717, 200.566666667, 0.0, 0.0596233492225
0.0187239944521, 0, 4, 9054045.74553, 482.066666667, 0.0, 0.0976195675912
0.0187239944521, 0, 5, 8825051.56496, 472.516666667, 0.0, 0.115082090018
0.0187239944521, 0, 6, 4083466.79578, 213.9, 0.0, 0.0
0.0187239944521, 0, 7, 2054192.57116, 107.3, 0.0, 0.0
0.0187239944521, 0, 8, 7348635.44506, 390.4, 0.0, 0.0907891161744
0.0187239944521, 0, 9, 2021107.17722, 106.633333333, 0.0, 0.0
0.0187239944521, 1, 0, 7497458.00438, 398.166666667, 0.0, 0.0619969374534
0.0187239944521, 1, 1, 3705114.3963, 198.216666667, 0.0, 0.0631006774854
0.0187239944521, 1, 2, 7821951.69093, 413.266666667, 0.0, 0.0326154806492
0.0187239944521, 1, 3, 3805693.29288, 200.716666667, 0.0, 0.064257964258
0.0187239944521, 1, 4, 9004605.41916, 481.8, 0.0, 0.0961165655681
0.0187239944521, 1, 5, 8812054.9202, 470.9, 0.0, 0.118164794007
0.0187239944521, 1, 6, 4084912.88087, 214.05, 0.0, 0.0
0.0187239944521, 1, 7, 2022680.88922, 106.15, 0.0, 0.0
0.0187239944521, 1, 8, 7212279.26072, 384.75, 0.0, 0.0931054802593
0.0187239944521, 1, 9, 2035582.81588, 107.35, 0.0, 0.0
0.0187239944521, 2, 0, 7473507.06592, 399.25, 0.0, 0.0644039993751
0.0187239944521, 2, 1, 3778608.74521, 201.283333333, 0.0, 0.0603018985372
0.0187239944521, 2, 2, 7855384.6576, 414.016666667, 0.0, 0.029420958037
0.0187239944521, 2, 3, 3777001.97136, 199.7, 0.0, 0.0626613471016
0.0187239944521, 2, 4, 9014282.64649, 481.65, 0.0, 0.0993268092003
0.0187239944521, 2, 5, 8823150.07588, 472.816666667, 0.0, 0.115458967324
0.0187239944521, 2, 6, 4080654.86253, 213.833333333, 0.0, 0.0
0.0187239944521, 2, 7, 2091988.98126, 108.733333333, 0.0, 0.0
0.0187239944521, 2, 8, 7315401.93402, 390.916666667, 0.0, 0.0866433021807
0.0187239944521, 2, 9, 2053987.85481, 107.616666667, 0.0, 0.0
0.0187239944521, 3, 0, 7601980.09073, 400.883333333, 0.0, 0.0623343209107
0.0187239944521, 3, 1, 3780392.92106, 199.35, 0.0, 0.0645236977945
0.0187239944521, 3, 2, 7895479.63795, 414.65, 0.0, 0.031191588785
0.0187239944521, 3, 3, 3824553.74071, 202.116666667, 0.0, 0.0620310928919
0.0187239944521, 3, 4, 9117287.55976, 482.833333333, 0.0, 0.0965790376399
0.0187239944521, 3, 5, 8871808.75653, 473.366666667, 0.0, 0.115367844017
